transaction_id,customer_id,transaction_date,transaction_amount
931,39,2025-11-02,58.54
932,330,2025-07-10,17.83
933,397,2025-12-26,23.09
934,20,2025-05-01,37.42
935,144,2025-11-08,8.24
936,118,2025-04-12,12.06
937,261,2025-05-09,24.6
938,370,2025-09-24,24.52
939,124,2025-11-11,31.49
940,110,2025-06-23,47.15
941,38,2025-09-23,12.3
942,326,2025-11-20,17.94
943,99,2025-07-14,12.65
944,10,2025-12-06,27.47
945,5,2025-12-18,10.89
946,346,2025-09-12,16.99
947,7,2025-05-10,51.12
948,152,2025-06-22,5.55
949,252,2025-12-06,5.32
950,213,2025-11-21,41.96
951,301,2025-08-26,7.84
952,127,2025-12-23,24.0
953,28,2025-08-29,52.91
954,274,2025-12-25,73.73
955,45,2025-07-31,18.05
956,196,2025-07-25,28.12
957,153,2025-10-30,12.3
958,387,2025-09-25,32.22
959,207,2025-12-29,22.91
960,386,2025-12-22,104.77
961,98,2025-11-23,27.99
962,359,2025-10-23,75.35
963,166,2025-11-11,6.94
964,86,2025-08-14,34.92
965,152,2025-12-31,25.37
966,34,2025-12-09,13.06
967,154,2025-02-14,32.25
968,182,2025-03-03,10.07
969,231,2025-12-23,11.86
970,246,2025-12-21,30.4
971,22,2025-11-10,13.34
972,348,2025-10-02,65.83
973,350,2025-06-16,37.3
974,391,2025-10-30,35.35
975,40,2025-12-06,12.25
976,225,2025-11-16,20.21
977,236,2025-12-24,6.49
978,24,2025-11-28,123.86
979,120,2025-12-21,19.68
980,85,2025-12-23,52.33
981,225,2025-12-05,9.14
982,359,2025-08-18,35.74
983,215,2025-11-22,19.38
984,270,2025-02-22,76.53
985,324,2025-11-18,9.83
986,362,2025-05-30,14.24
987,385,2025-08-23,45.73
988,69,2025-12-04,116.13
989,99,2025-07-15,26.48
990,383,2025-04-11,14.32
991,58,2025-06-28,16.15
992,379,2025-12-27,15.56
993,223,2025-11-26,52.84
994,139,2025-10-09,8.19
995,321,2025-12-02,6.49
996,196,2025-04-06,11.23
997,374,2025-10-06,8.5
998,228,2025-10-08,12.04
999,205,2025-12-07,5.71
1000,245,2025-09-15,18.25
1001,344,2025-12-28,8.84
1002,58,2025-08-15,32.62
1003,326,2025-11-29,13.17
1004,390,2025-10-07,132.9
1005,340,2025-09-21,13.02
1006,341,2025-05-08,32.11
1007,340,2025-12-17,7.24
1008,184,2025-12-24,32.49
1009,236,2025-12-23,15.76
1010,346,2025-03-21,26.53
1011,124,2025-11-05,64.18
1012,96,2025-09-20,32.86
1013,75,2025-08-23,16.77
1014,215,2025-12-13,29.76
1015,170,2025-11-23,6.59
1016,350,2025-08-14,7.08
1017,310,2025-12-13,23.56
1018,168,2025-06-18,16.95
1019,354,2025-12-18,26.57
1020,68,2025-11-28,22.7
1021,295,2025-06-08,32.14
1022,274,2025-12-29,31.5
1023,62,2025-07-22,75.49
1024,2,2025-11-05,6.49
1025,389,2025-07-18,29.45
1026,141,2025-12-13,22.91
1027,216,2025-08-19,37.88
1028,61,2025-12-16,14.86
1029,293,2025-05-02,42.5
1030,400,2025-08-06,10.6
1031,257,2025-12-05,74.63
1032,168,2025-08-23,24.86
1033,226,2025-10-19,25.88
1034,154,2025-05-08,19.71
1035,278,2025-12-24,46.17
1036,94,2025-06-12,11.48
1037,107,2025-11-10,39.37
1038,102,2025-03-05,13.06
1039,332,2025-12-20,64.18
1040,306,2025-11-04,10.09
1041,328,2025-09-17,19.64
1042,7,2025-10-27,33.27
1043,362,2025-06-28,28.65
1044,264,2025-12-15,119.77
1045,266,2025-10-17,39.04
1046,54,2025-05-09,28.16
1047,201,2025-08-26,28.08
1048,61,2025-09-20,33.54
1049,53,2025-12-19,29.49
1050,39,2025-08-05,15.27
1051,331,2025-12-29,62.96
1052,236,2025-12-26,39.44
1053,210,2025-10-29,11.95
1054,216,2025-10-24,11.29
1055,123,2025-12-23,14.9
1056,21,2025-10-07,18.17
1057,53,2025-06-20,11.16
1058,196,2025-06-18,6.12
1059,126,2025-06-09,24.24
1060,126,2025-08-04,49.45
1061,132,2025-12-11,53.71
1062,57,2025-05-06,35.54
1063,358,2025-09-13,49.52
1064,321,2025-12-09,20.27
1065,248,2025-11-04,33.89
1066,85,2025-05-29,8.99
1067,215,2025-12-09,33.81
1068,389,2025-07-03,32.64
1069,345,2025-07-01,13.7
1070,10,2025-11-25,57.95
1071,225,2025-11-12,16.03
1072,389,2025-10-15,36.11
1073,195,2025-12-20,13.02
1074,182,2025-12-29,26.53
1075,171,2025-11-09,34.26
1076,379,2025-10-06,39.83
1077,224,2025-10-26,35.79
1078,10,2025-12-03,6.04
1079,326,2025-11-28,7.83
1080,139,2025-08-05,5.92
1081,157,2025-12-09,32.7
1082,87,2025-12-22,45.2
1083,134,2025-12-25,21.33
1084,341,2025-04-27,38.07
1085,197,2025-12-13,31.69
1086,231,2025-10-18,5.74
1087,43,2025-12-27,39.9
1088,184,2025-12-23,5.69
1089,143,2025-11-07,9.92
1090,107,2025-12-07,48.74
1091,75,2025-10-22,17.58
1092,51,2025-08-16,21.26
1093,326,2025-10-17,45.95
1094,2,2025-12-20,8.9
1095,111,2025-12-02,8.91
1096,4,2025-11-08,34.27
1097,347,2025-11-17,33.19
1098,49,2025-11-15,8.84
1099,350,2025-06-08,38.38
1100,257,2025-12-19,25.02
1101,62,2025-08-29,39.02
1102,55,2025-11-04,51.6
1103,144,2025-08-29,39.19
1104,138,2025-10-15,37.41
1105,257,2025-12-29,11.33
1106,138,2025-09-24,5.25
1107,170,2025-09-17,34.82
1108,219,2025-12-30,35.86
1109,328,2025-06-15,5.56
1110,31,2025-08-29,13.07
1111,383,2025-10-03,140.91
1112,391,2025-10-07,20.82
1113,50,2025-10-25,27.22
1114,14,2025-08-26,64.73
1115,172,2025-10-28,11.33
1116,219,2025-12-29,19.27
1117,44,2025-12-14,10.95
1118,158,2025-09-17,57.05
1119,292,2025-07-18,11.84
1120,397,2025-12-26,14.65
1121,155,2025-12-30,6.73
1122,44,2025-12-14,12.58
1123,123,2025-09-10,25.97
1124,30,2025-03-16,13.47
1125,271,2025-09-08,9.87
1126,7,2025-01-08,5.89
1127,205,2025-09-18,34.81
1128,346,2025-03-28,11.4
1129,383,2025-09-29,38.45
1130,29,2025-11-13,10.0
1131,61,2025-12-27,52.05
1132,303,2025-07-12,19.8
1133,388,2025-05-03,36.57
1134,394,2025-12-20,12.7
1135,152,2025-08-19,6.13
1136,110,2025-11-29,18.99
1137,32,2025-09-04,22.13
1138,315,2025-10-07,13.05
1139,331,2025-12-21,5.52
1140,393,2025-04-10,5.29
1141,374,2025-10-07,7.35
1142,324,2025-12-25,6.99
1143,232,2025-10-12,53.05
1144,69,2025-07-07,36.75
1145,271,2025-09-24,10.85
1146,39,2025-09-22,14.28
1147,331,2025-12-23,18.41
1148,140,2025-12-26,21.74
1149,239,2025-09-13,10.69
1150,201,2025-06-02,9.66
1151,303,2025-08-23,48.79
1152,211,2025-09-10,65.52
1153,124,2025-12-12,139.85
1154,58,2025-08-07,59.57
1155,156,2025-11-21,26.57
1156,11,2025-11-26,21.17
1157,233,2025-10-24,37.3
1158,110,2025-04-03,16.11
1159,342,2025-12-10,41.34
1160,388,2025-10-03,34.95
1161,69,2025-08-31,17.08
1162,10,2025-12-21,38.75
1163,99,2025-08-23,11.48
1164,62,2025-06-01,22.62
1165,337,2025-04-25,112.46
1166,103,2025-12-08,34.75
1167,267,2025-12-26,15.03
1168,50,2025-12-09,53.32
1169,25,2025-12-03,21.74
1170,395,2025-11-15,71.51
1171,55,2025-09-01,16.37
1172,262,2025-06-15,8.66
1173,30,2025-07-13,31.2
1174,47,2025-12-30,8.35
1175,394,2025-12-07,33.43
1176,153,2025-11-20,13.98
1177,364,2025-09-26,5.63
1178,248,2025-12-25,28.17
1179,90,2025-09-06,31.96
1180,389,2025-12-21,11.21
1181,45,2025-06-08,58.31
1182,55,2025-09-30,51.53
1183,53,2025-03-25,6.12
1184,109,2025-12-20,7.04
1185,19,2025-12-13,32.06
1186,99,2025-09-22,9.44
1187,15,2025-07-21,5.22
1188,165,2025-10-28,25.29
1189,247,2025-11-12,23.16
1190,388,2025-12-21,22.6
1191,99,2025-12-12,12.89
1192,162,2025-09-19,22.2
1193,36,2025-10-18,26.4
1194,121,2025-05-18,22.13
1195,126,2025-06-10,6.17
1196,226,2025-12-08,7.6
1197,134,2025-12-27,15.87
1198,226,2025-10-10,9.48
1199,118,2025-11-08,14.2
1200,295,2025-09-26,77.91
1201,228,2025-09-08,12.38
1202,368,2025-11-11,22.39
1203,208,2025-12-22,34.99
1204,322,2025-11-25,33.29
1205,30,2025-03-19,17.92
1206,20,2025-08-23,20.51
1207,256,2025-12-07,11.08
1208,140,2025-12-23,34.53
1209,198,2025-07-26,10.38
1210,326,2025-10-26,107.61
1211,356,2025-08-24,27.79
1212,40,2025-12-25,18.7
1213,308,2025-09-03,15.3
1214,248,2025-12-12,9.46
1215,58,2025-04-29,26.11
1216,300,2025-10-03,13.06
1217,306,2025-12-01,45.58
1218,58,2025-03-23,9.75
1219,385,2025-08-29,14.6
1220,271,2025-08-21,11.39
1221,195,2025-12-25,9.62
1222,103,2025-08-01,8.82
1223,356,2025-04-05,52.08
1224,216,2025-09-18,26.59
1225,21,2025-07-26,8.0
1226,344,2025-08-09,37.32
1227,301,2025-08-26,32.2
1228,175,2025-03-18,7.77
1229,47,2025-12-31,29.14
1230,184,2025-12-29,39.36
1231,87,2025-12-26,29.38
1232,184,2025-12-21,18.65
1233,338,2025-12-31,23.93
1234,39,2025-06-30,30.91
1235,256,2025-12-06,10.3
1236,53,2025-10-19,11.28
1237,67,2025-07-01,36.81
1238,215,2025-11-26,32.21
1239,68,2025-09-15,35.58
1240,10,2025-11-15,24.33
1241,352,2025-11-01,14.11
1242,73,2025-05-30,7.21
1243,136,2025-12-10,35.79
1244,386,2025-12-20,32.56
1245,83,2025-08-29,16.91
1246,99,2025-05-28,22.79
1247,261,2025-06-06,75.59
1248,383,2025-08-05,8.05
1249,86,2025-10-03,11.94
1250,162,2025-08-05,6.3
1251,54,2025-10-01,34.6
1252,53,2025-02-07,70.29
1253,31,2025-07-07,12.93
1254,371,2025-11-30,6.19
1255,180,2025-09-15,11.68
1256,68,2025-11-18,11.02
1257,143,2025-07-23,15.73
1258,108,2025-12-26,146.42
1259,252,2025-12-16,10.01
1260,171,2025-09-12,17.48
1261,11,2025-12-09,6.92
1262,204,2025-11-18,61.49
1263,69,2025-12-30,10.04
1264,346,2025-07-29,19.63
1265,75,2025-06-10,79.25
1266,306,2025-07-22,25.19
1267,224,2025-11-09,27.99
1268,358,2025-08-17,28.93
1269,30,2025-02-18,6.16
1270,205,2025-10-08,22.8
1271,324,2025-06-27,22.26
1272,309,2025-07-11,75.79
1273,346,2025-07-30,14.99
1274,356,2025-05-07,28.07
1275,57,2025-04-23,9.01
1276,73,2025-05-05,14.75
1277,245,2025-06-20,39.77
1278,90,2025-07-07,69.01
1279,198,2025-12-18,29.55
1280,195,2025-12-24,31.67
1281,295,2025-09-23,18.68
1282,331,2025-12-22,9.89
1283,165,2025-11-24,82.08
1284,39,2025-03-17,15.67
1285,129,2025-09-02,23.17
1286,216,2025-11-23,34.0
1287,379,2025-11-15,48.08
1288,359,2025-10-22,28.56
1289,394,2025-12-21,12.64
1290,310,2025-11-23,22.86
1291,271,2025-11-20,15.82
1292,216,2025-04-03,18.36
1293,284,2025-11-22,62.75
1294,356,2025-12-23,29.31
1295,346,2025-11-06,60.27
1296,286,2025-05-29,39.27
1297,254,2025-12-10,102.43
1298,22,2025-10-24,8.66
1299,21,2025-10-21,25.7
1300,256,2025-12-18,31.53
1301,176,2025-07-22,29.81
1302,45,2025-08-07,6.7
1303,393,2025-06-25,11.58
1304,305,2025-12-26,25.53
1305,15,2025-10-20,39.64
1306,273,2025-12-16,29.31
1307,355,2025-12-07,20.15
1308,359,2025-10-25,66.7
1309,121,2025-07-28,25.9
1310,359,2025-11-28,71.49
1311,391,2025-10-15,5.48
1312,292,2025-05-28,38.95
1313,67,2025-09-26,10.66
1314,388,2025-11-14,23.68
1315,53,2025-12-28,60.19
1316,214,2025-12-28,22.83
1317,300,2025-09-12,10.15
1318,399,2025-07-15,65.11
1319,377,2025-10-06,20.32
1320,341,2025-08-04,117.29
1321,315,2025-12-26,16.5
1322,143,2025-10-23,21.01
1323,214,2025-12-31,22.97
1324,44,2025-12-31,9.12
1325,206,2025-12-31,11.87
1326,168,2025-08-16,6.5
1327,22,2025-11-19,52.42
1328,352,2025-12-09,109.54
1329,28,2025-09-26,6.36
1330,184,2025-12-31,66.35
1331,127,2025-11-26,114.01
1332,15,2025-03-22,43.36
1333,213,2025-10-18,56.28
1334,262,2025-11-20,17.26
1335,104,2025-09-16,12.34
1336,87,2025-12-29,29.51
1337,385,2025-08-08,17.26
1338,90,2025-11-22,53.17
1339,284,2025-07-16,95.26
1340,75,2025-06-07,7.75
1341,297,2025-12-29,42.24
1342,390,2025-11-13,17.82
1343,397,2025-12-30,21.16
1344,198,2025-12-23,105.41
1345,266,2025-11-11,14.67
1346,27,2025-03-26,34.72
1347,170,2025-05-19,22.73
1348,261,2025-05-28,20.91
1349,322,2025-11-28,14.61
1350,182,2025-07-01,13.23
1351,168,2025-07-20,13.9
1352,320,2025-10-30,70.67
1353,296,2025-12-20,13.66
1354,356,2025-11-11,38.16
1355,238,2025-12-29,37.96
1356,72,2025-12-08,27.66
1357,254,2025-09-12,35.34
1358,233,2025-11-03,34.05
1359,134,2025-12-31,45.44
1360,292,2025-05-15,22.84
1361,56,2025-04-06,10.16
1362,98,2025-11-18,34.82
1363,228,2025-11-23,33.38
1364,186,2025-09-16,35.67
1365,204,2025-11-22,8.68
1366,288,2025-09-16,141.9
1367,160,2025-12-01,144.62
1368,164,2025-12-21,9.62
1369,187,2025-09-28,11.18
1370,186,2025-09-10,8.68
1371,86,2025-08-11,25.88
1372,331,2025-12-31,20.61
1373,145,2025-06-28,136.94
1374,191,2025-10-11,24.55
1375,310,2025-11-29,39.88
1376,204,2025-11-21,25.21
1377,108,2025-06-25,7.62
1378,328,2025-08-13,32.11
1379,335,2025-09-30,6.33
1380,231,2025-12-13,20.31
1381,278,2025-12-30,29.93
1382,51,2025-08-22,16.3
1383,168,2025-09-02,79.87
1384,34,2025-11-18,11.2
1385,215,2025-12-04,18.31
1386,31,2025-10-13,6.7
1387,357,2025-12-17,45.28
1388,226,2025-11-26,21.51
1389,224,2025-10-30,114.94
1390,201,2025-11-06,25.75
1391,187,2025-10-22,25.89
1392,120,2025-12-13,27.28
1393,111,2025-10-26,66.3
1394,321,2025-09-14,5.55
1395,133,2025-05-05,19.09
1396,341,2025-10-29,13.95
1397,358,2025-03-06,39.72
1398,352,2025-11-13,36.15
1399,109,2025-06-12,7.04
1400,205,2025-05-20,70.0
1401,195,2025-12-12,39.29
1402,386,2025-12-22,14.2
1403,176,2025-12-05,17.36
1404,235,2025-11-18,14.81
1405,90,2025-08-17,38.23
1406,75,2025-08-22,5.81
1407,348,2025-09-22,21.73
1408,5,2025-11-27,125.93
1409,330,2025-09-08,149.99
1410,98,2025-08-12,72.06
1411,204,2025-12-08,69.75
1412,399,2025-10-26,7.55
1413,170,2025-08-02,13.52
1414,118,2025-08-25,51.4
1415,112,2025-11-15,13.01
1416,222,2025-09-04,17.4
1417,266,2025-12-07,9.45
1418,282,2025-11-05,11.0
1419,62,2025-12-07,24.21
1420,135,2025-11-03,17.32
1421,371,2025-10-29,127.35
1422,113,2025-12-15,30.74
1423,385,2025-06-26,9.37
1424,347,2025-09-08,6.28
1425,214,2025-12-31,9.28
1426,36,2025-12-09,5.45
1427,76,2025-11-17,17.36
1428,180,2025-10-25,5.82
1429,364,2025-03-02,11.62
1430,129,2025-12-15,8.93
1431,56,2025-09-10,51.91
1432,331,2025-12-31,35.2
1433,246,2025-12-14,5.78
1434,184,2025-12-29,10.34
1435,5,2025-12-05,6.72
1436,347,2025-11-29,36.72
1437,354,2025-12-24,39.35
1438,260,2025-09-28,43.51
1439,102,2025-01-28,13.16
1440,136,2025-07-26,11.49
1441,171,2025-08-25,74.33
1442,393,2025-04-17,12.7
1443,109,2025-12-08,17.91
1444,112,2025-12-25,39.1
1445,344,2025-07-14,63.41
1446,144,2025-09-28,35.85
1447,38,2025-09-01,11.3
1448,313,2025-10-14,69.48
1449,208,2025-10-14,27.15
1450,354,2025-12-22,28.21
1451,305,2025-12-26,5.64
1452,301,2025-11-10,11.23
1453,250,2025-11-08,15.52
1454,207,2025-12-26,25.95
1455,368,2025-10-14,32.12
1456,341,2025-05-26,68.92
1457,284,2025-10-17,66.92
1458,260,2025-11-06,73.78
1459,152,2025-08-21,17.15
1460,351,2025-11-18,6.56
1461,356,2025-05-05,77.72
1462,357,2025-12-16,10.57
1463,14,2025-07-28,54.28
1464,115,2025-11-26,75.78
1465,25,2025-11-04,6.14
1466,162,2025-06-18,27.16
1467,246,2025-12-20,70.8
1468,191,2025-09-06,74.95
1469,74,2025-03-19,57.51
1470,335,2025-12-25,6.06
1471,73,2025-11-22,6.05
1472,86,2025-09-29,46.28
1473,209,2025-12-14,27.65
1474,69,2025-06-16,23.37
1475,103,2025-07-12,57.56
1476,300,2025-02-22,13.09
1477,246,2025-12-18,17.13
1478,268,2025-10-25,31.62
1479,111,2025-12-15,56.87
1480,162,2025-06-23,56.54
1481,297,2025-12-30,116.13
1482,261,2025-04-11,34.25
1483,377,2025-09-06,8.15
1484,120,2025-12-16,12.59
1485,111,2025-10-31,11.32
1486,379,2025-09-25,37.14
1487,216,2025-06-18,40.32
1488,201,2025-12-15,38.01
1489,293,2025-10-12,37.19
1490,322,2025-12-18,13.12
1491,295,2025-12-06,8.02
1492,28,2025-12-21,12.25
1493,94,2025-09-19,99.87
1494,65,2025-12-06,33.93
1495,115,2025-11-16,12.97
1496,184,2025-12-22,52.16
1497,305,2025-12-24,5.6
1498,268,2025-09-15,23.86
1499,36,2025-12-22,111.41
1500,5,2025-12-13,7.36
1501,390,2025-12-12,7.99
1502,104,2025-10-22,21.19
1503,233,2025-12-05,35.57
1504,260,2025-10-28,12.12
1505,298,2025-10-21,9.25
1506,98,2025-10-18,5.78
1507,386,2025-12-11,27.97
1508,289,2025-12-22,9.99
1509,305,2025-12-22,38.7
1510,301,2025-08-22,6.27
1511,335,2025-10-06,115.92
1512,387,2025-09-29,26.39
1513,25,2025-11-16,105.85
1514,86,2025-11-20,8.7
1515,208,2025-10-15,17.94
1516,217,2025-09-08,9.86
1517,107,2025-05-17,56.87
1518,217,2025-07-24,13.19
1519,355,2025-12-04,8.49
1520,32,2025-12-06,22.74
1521,330,2025-09-11,59.01
1522,99,2025-12-05,11.36
1523,328,2025-11-28,36.66
1524,232,2025-09-06,66.58
1525,297,2025-12-30,8.95
1526,394,2025-12-05,142.3
1527,198,2025-11-18,6.66
1528,20,2025-11-18,34.29
1529,222,2025-12-23,31.1
1530,57,2025-05-30,117.93
1531,39,2025-11-29,33.76
1532,364,2025-03-03,14.36
1533,132,2025-08-02,7.06
1534,324,2025-04-16,64.27
1535,292,2025-11-30,13.62
1536,19,2025-12-16,25.37
1537,387,2025-10-24,17.28
1538,69,2025-09-23,6.44
1539,182,2025-03-14,14.52
1540,123,2025-04-04,23.13
1541,21,2025-08-09,5.99
1542,106,2025-12-21,50.32
1543,87,2025-12-21,12.52
1544,169,2025-12-28,27.61
1545,83,2025-06-14,9.65
1546,296,2025-06-17,25.19
1547,166,2025-12-26,10.54
1548,72,2025-12-13,66.06
1549,94,2025-07-25,26.15
1550,362,2025-06-12,45.69
1551,394,2025-12-09,61.5
1552,305,2025-12-25,15.03
1553,339,2025-12-26,31.33
1554,121,2025-02-25,14.22
1555,195,2025-12-15,55.21
1556,253,2025-12-29,13.41
1557,204,2025-11-02,10.34
1558,49,2025-10-15,11.98
1559,104,2025-12-07,141.48
1560,153,2025-12-26,102.28
1561,247,2025-11-07,12.53
1562,330,2025-08-25,14.83
1563,246,2025-12-15,29.99
1564,12,2025-10-28,15.05
1565,346,2025-01-25,66.91
1566,299,2025-12-21,68.13
1567,288,2025-12-07,13.77
1568,53,2025-10-31,13.32
1569,324,2025-05-06,35.32
1570,257,2025-12-22,12.68
1571,8,2025-05-24,38.41
1572,324,2025-03-08,5.2
1573,201,2025-10-20,54.31
1574,62,2025-12-22,22.58
1575,159,2025-10-23,147.71
1576,28,2025-10-16,32.6
1577,153,2025-10-23,13.21
1578,289,2025-09-16,62.76
1579,357,2025-12-12,31.5
1580,126,2025-04-26,33.65
1581,96,2025-10-30,139.88
1582,383,2025-07-01,11.78
1583,389,2025-10-09,10.6
1584,331,2025-12-21,124.87
1585,38,2025-08-29,39.88
1586,196,2025-04-10,26.66
1587,261,2025-12-16,75.35
1588,160,2025-12-02,9.2
1589,327,2025-07-03,6.95
1590,55,2025-12-31,79.61
1591,161,2025-12-03,16.86
1592,177,2025-07-22,8.11
1593,68,2025-05-09,35.2
1594,239,2025-10-15,9.74
1595,246,2025-12-10,60.79
1596,169,2025-12-22,64.78
1597,67,2025-11-21,17.14
1598,43,2025-12-21,37.25
1599,45,2025-05-08,13.02
1600,40,2025-11-08,25.8
1601,73,2025-03-08,22.37
1602,275,2025-11-12,12.52
1603,166,2025-12-21,31.49
1604,9,2025-10-08,34.88
1605,72,2025-12-19,31.89
1606,21,2025-11-19,29.7
1607,76,2025-08-05,12.13
1608,140,2025-12-22,10.09
1609,255,2025-12-19,30.52
1610,135,2025-09-15,5.44
1611,96,2025-11-12,27.83
1612,257,2025-12-17,28.53
1613,108,2025-07-25,30.08
1614,209,2025-09-18,116.24
1615,108,2025-07-02,13.19
1616,39,2025-09-15,14.77
1617,144,2025-08-01,11.68
1618,341,2025-09-05,62.64
1619,239,2025-10-27,19.06
1620,331,2025-12-21,38.0
1621,160,2025-12-23,11.24
1622,170,2025-09-13,38.81
1623,236,2025-12-25,6.84
1624,7,2025-07-09,8.58
1625,83,2025-04-10,6.94
1626,260,2025-04-01,93.94
1627,205,2025-05-17,7.62
1628,126,2025-09-13,49.84
1629,141,2025-12-07,7.62
1630,72,2025-11-29,45.49
1631,77,2025-12-30,101.36
1632,170,2025-07-18,66.44
1633,386,2025-12-25,75.14
1634,45,2025-05-03,14.24
1635,138,2025-10-01,32.36
1636,226,2025-12-14,30.9
1637,34,2025-12-27,36.36
1638,210,2025-10-11,5.53
1639,201,2025-12-08,10.08
1640,355,2025-12-10,34.62
1641,45,2025-05-28,33.78
1642,369,2025-10-16,26.61
1643,229,2025-10-19,27.08
1644,358,2025-10-14,9.01
1645,28,2025-09-28,7.03
1646,168,2025-08-14,9.25
1647,273,2025-12-16,13.42
1648,182,2025-11-05,12.52
1649,211,2025-11-22,20.75
1650,31,2025-09-14,23.41
1651,328,2025-10-08,24.19
1652,359,2025-09-08,5.25
1653,322,2025-11-18,5.76
1654,56,2025-07-09,60.51
1655,54,2025-07-17,43.94
1656,50,2025-12-06,7.0
1657,141,2025-12-28,8.03
1658,196,2025-05-15,39.95
1659,396,2025-12-13,7.99
1660,250,2025-10-28,137.53
1661,10,2025-12-07,39.73
1662,110,2025-10-21,12.23
1663,153,2025-12-22,10.87
1664,341,2025-11-11,5.86
1665,136,2025-11-06,67.92
1666,153,2025-12-18,28.96
1667,270,2025-04-15,18.21
1668,8,2025-12-02,73.37
1669,245,2025-06-26,32.14
1670,293,2025-11-28,10.87
1671,25,2025-11-13,14.53
1672,236,2025-12-31,30.08
1673,286,2025-07-29,8.91
1674,390,2025-11-15,6.09
1675,330,2025-11-27,43.73
1676,74,2025-12-02,13.26
1677,355,2025-12-04,5.69
1678,281,2025-12-13,7.91
1679,385,2025-06-22,24.22
1680,9,2025-05-16,14.1
1681,286,2025-04-05,89.04
1682,303,2025-11-10,24.72
1683,147,2025-12-05,52.39
1684,346,2025-04-14,38.48
1685,144,2025-11-20,26.47
1686,144,2025-07-16,111.2
1687,291,2025-11-29,61.03
1688,356,2025-11-05,15.98
1689,62,2025-08-09,37.97
1690,250,2025-10-01,35.59
1691,126,2025-10-22,14.0
1692,313,2025-11-05,31.48
1693,67,2025-10-25,16.09
1694,114,2025-08-16,61.51
1695,47,2025-12-30,56.45
1696,90,2025-08-11,6.05
1697,232,2025-11-27,21.32
1698,368,2025-08-30,16.83
1699,338,2025-12-15,8.99
1700,140,2025-12-11,7.51
1701,102,2025-07-07,26.61
1702,338,2025-12-05,11.57
1703,320,2025-09-14,21.98
1704,117,2025-04-11,64.28
1705,127,2025-12-12,12.41
1706,123,2025-04-13,15.28
1707,195,2025-12-08,19.45
1708,27,2025-11-26,11.97
1709,383,2025-04-04,22.71
1710,38,2025-11-08,12.72
1711,144,2025-09-16,20.96
1712,62,2025-06-01,39.73
1713,244,2025-09-03,16.58
1714,68,2025-11-22,66.56
1715,121,2025-03-19,17.69
1716,233,2025-08-28,19.74
1717,152,2025-10-26,25.7
1718,165,2025-08-10,8.23
1719,11,2025-11-23,15.3
1720,154,2025-10-01,11.58
1721,198,2025-11-19,16.1
1722,157,2025-09-04,10.99
1723,73,2025-11-09,76.89
1724,124,2025-11-01,121.99
1725,282,2025-05-14,11.35
1726,226,2025-12-31,23.38
1727,327,2025-08-06,33.55
1728,364,2025-12-19,15.33
1729,15,2025-04-26,12.38
1730,172,2025-12-30,6.38
1731,360,2025-12-22,8.76
1732,29,2025-09-28,63.92
1733,324,2025-08-19,8.18
1734,30,2025-09-30,56.6
1735,207,2025-12-23,12.33
1736,247,2025-07-30,5.54
1737,177,2025-12-24,32.99
1738,275,2025-12-13,9.42
1739,7,2025-02-07,42.8
1740,139,2025-08-10,18.54
1741,145,2025-06-12,10.93
1742,145,2025-07-10,25.66
1743,341,2025-08-26,6.98
1744,306,2025-07-13,22.58
1745,327,2025-12-14,13.62
1746,350,2025-05-28,105.17
1747,273,2025-10-25,25.57
1748,313,2025-06-03,71.74
1749,15,2025-09-05,17.08
1750,214,2025-12-29,28.82
1751,126,2025-08-02,22.65
1752,205,2025-08-28,27.02
1753,238,2025-12-20,19.89
1754,138,2025-09-07,10.01
1755,270,2025-10-12,25.4
1756,289,2025-12-06,27.24
1757,50,2025-12-12,79.7
1758,93,2025-09-27,91.37
1759,318,2025-12-14,70.06
1760,252,2025-12-21,30.87
1761,266,2025-12-31,8.85
1762,306,2025-12-03,9.78
1763,261,2025-04-10,31.13
1764,186,2025-11-27,90.32
1765,176,2025-10-24,31.57
1766,117,2025-01-20,5.92
1767,278,2025-12-25,39.35
1768,55,2025-12-04,75.04
1769,120,2025-12-29,32.3
1770,362,2025-12-24,37.17
1771,219,2025-12-31,36.91
1772,61,2025-08-16,34.42
1773,248,2025-11-16,7.1
1774,290,2025-08-02,6.68
1775,356,2025-03-15,12.74
1776,301,2025-11-23,22.21
1777,310,2025-11-26,6.86
1778,101,2025-07-04,27.57
1779,77,2025-12-31,20.31
1780,143,2025-05-20,35.23
1781,139,2025-10-02,141.01
1782,321,2025-11-27,44.37
1783,121,2025-04-06,8.78
1784,197,2025-10-28,10.86
1785,347,2025-12-12,17.52
1786,43,2025-12-25,40.29
1787,31,2025-06-11,12.92
1788,271,2025-12-31,39.05
1789,191,2025-12-01,23.43
1790,309,2025-08-18,37.25
1791,225,2025-12-19,8.61
1792,291,2025-08-05,39.38
1793,236,2025-12-16,13.71
1794,292,2025-04-14,6.23
1795,388,2025-08-06,132.6
1796,177,2025-09-04,32.15
1797,346,2025-10-13,19.7
1798,229,2025-07-20,36.84
1799,232,2025-12-06,9.85
1800,55,2025-09-08,38.29
1801,346,2025-12-26,76.21
1802,281,2025-12-13,32.8
1803,379,2025-12-05,68.67
1804,25,2025-11-12,17.18
1805,399,2025-12-09,9.46
1806,85,2025-09-16,21.02
